classification_name,classification_code,country,year,affordability_healthy_diet_ratio_cost_to_food_poverty_line,cost_healthy_diet,percent_population_cannot_afford_healthy_diet,millions_people_cannot_afford_healthy_diet,population
Food Prices for Nutrition 2.1,FPN 2.1,Belize,2020,2.35,2.632,57.0,0.2,394921
Food Prices for Nutrition 2.1,FPN 2.1,Belize,2021,2.497,2.797,53.0,0.2,400031
Food Prices for Nutrition 2.1,FPN 2.1,Benin,2018,3.277,3.67,86.8,10.4,11940683
Food Prices for Nutrition 2.1,FPN 2.1,Benin,2019,3.271,3.664,82.5,10.1,12290444
Food Prices for Nutrition 2.1,FPN 2.1,Benin,2020,3.31,3.707,82.2,10.4,12643123
Food Prices for Nutrition 2.1,FPN 2.1,Benin,2021,3.608,4.041,82.6,10.7,12996895
Food Prices for Nutrition 2.1,FPN 2.1,Bhutan,2018,4.096,4.587,30.4,0.2,762096
Food Prices for Nutrition 2.1,FPN 2.1,Bhutan,2019,4.207,4.712,35.7,0.3,767459
Food Prices for Nutrition 2.1,FPN 2.1,Bhutan,2020,4.482,5.02,38.1,0.3,772506
Food Prices for Nutrition 2.1,FPN 2.1,Bhutan,2021,4.767,5.339,30.5,0.2,777486
Food Prices for Nutrition 2.1,FPN 2.1,Bolivia,2018,3.257,3.648,19.1,2.2,11606905
Food Prices for Nutrition 2.1,FPN 2.1,Bolivia,2019,3.365,3.769,16.0,1.9,11777315
Food Prices for Nutrition 2.1,FPN 2.1,Bolivia,2020,3.353,3.755,17.2,2.1,11936162
Food Prices for Nutrition 2.1,FPN 2.1,Bolivia,2021,3.506,3.927,15.1,1.8,12079472
Food Prices for Nutrition 2.1,FPN 2.1,Bosnia and Herzegovina,2018,3.488,3.907,4.0,0.1,3400129
Food Prices for Nutrition 2.1,FPN 2.1,Bosnia and Herzegovina,2019,3.61,4.043,3.8,0.1,3360711
Food Prices for Nutrition 2.1,FPN 2.1,Bosnia and Herzegovina,2020,3.537,3.961,3.7,0.1,3318407
Food Prices for Nutrition 2.1,FPN 2.1,Bosnia and Herzegovina,2021,3.665,4.105,3.0,0.1,3270943
Food Prices for Nutrition 2.1,FPN 2.1,Botswana,2018,3.192,3.575,60.8,1.5,2451409
Food Prices for Nutrition 2.1,FPN 2.1,Botswana,2019,3.206,3.591,59.8,1.5,2499702
Food Prices for Nutrition 2.1,FPN 2.1,Botswana,2020,3.304,3.701,63.4,1.6,2546402
Food Prices for Nutrition 2.1,FPN 2.1,Botswana,2021,3.419,3.829,60.2,1.6,2588423
Food Prices for Nutrition 2.1,FPN 2.1,Brazil,2018,2.5,2.8,18.5,38.9,210166592
Food Prices for Nutrition 2.1,FPN 2.1,Brazil,2019,2.573,2.882,18.8,39.9,211782878
Food Prices for Nutrition 2.1,FPN 2.1,Brazil,2020,2.754,3.084,12.7,27.1,213196304
Food Prices for Nutrition 2.1,FPN 2.1,Brazil,2021,2.991,3.35,22.4,48.1,214326223
Food Prices for Nutrition 2.1,FPN 2.1,Bulgaria,2018,3.461,3.876,8.6,0.6,7025037
Food Prices for Nutrition 2.1,FPN 2.1,Bulgaria,2019,3.604,4.036,8.1,0.6,6975761
Food Prices for Nutrition 2.1,FPN 2.1,Bulgaria,2020,3.687,4.129,5.8,0.4,6934015
Food Prices for Nutrition 2.1,FPN 2.1,Bulgaria,2021,3.706,4.151,4.2,0.3,6877743
Food Prices for Nutrition 2.1,FPN 2.1,Burkina Faso,2018,2.943,3.296,85.5,17.4,20392723
Food Prices for Nutrition 2.1,FPN 2.1,Burkina Faso,2019,2.893,3.24,82.9,17.4,20951639
Food Prices for Nutrition 2.1,FPN 2.1,Burkina Faso,2020,2.987,3.345,83.2,17.9,21522626
Food Prices for Nutrition 2.1,FPN 2.1,Burkina Faso,2021,3.224,3.611,83.4,18.4,22100683
Food Prices for Nutrition 2.1,FPN 2.1,Burundi,2018,2.504,2.804,95.0,10.9,11493472
Food Prices for Nutrition 2.1,FPN 2.1,Burundi,2019,2.485,2.783,95.0,11.3,11874838
Food Prices for Nutrition 2.1,FPN 2.1,Burundi,2020,2.628,2.943,95.7,11.7,12220227
Food Prices for Nutrition 2.1,FPN 2.1,Burundi,2021,2.802,3.138,95.9,12.0,12551213
Food Prices for Nutrition 2.1,FPN 2.1,Cabo Verde,2018,3.047,3.413,42.4,0.2,571202
Food Prices for Nutrition 2.1,FPN 2.1,Cabo Verde,2019,3.111,3.484,38.9,0.2,577030
Food Prices for Nutrition 2.1,FPN 2.1,Cabo Verde,2020,3.181,3.563,43.2,0.3,582640
Food Prices for Nutrition 2.1,FPN 2.1,Cabo Verde,2021,3.288,3.683,40.4,0.2,587925
Food Prices for Nutrition 2.1,FPN 2.1,Cameroon,2018,2.396,2.684,58.8,14.7,25076747
Food Prices for Nutrition 2.1,FPN 2.1,Cameroon,2019,2.45,2.744,58.7,15.1,25782341
Food Prices for Nutrition 2.1,FPN 2.1,Cameroon,2020,2.507,2.808,59.8,15.8,26491087
Food Prices for Nutrition 2.1,FPN 2.1,Cameroon,2021,2.676,2.997,60.5,16.5,27198628
Food Prices for Nutrition 2.1,FPN 2.1,Canada,2018,2.599,2.911,0.7,0.3,37065084
Food Prices for Nutrition 2.1,FPN 2.1,Canada,2019,2.613,2.927,0.7,0.3,37601230
Food Prices for Nutrition 2.1,FPN 2.1,Canada,2020,2.694,3.017,0.7,0.3,38007166
Food Prices for Nutrition 2.1,FPN 2.1,Canada,2021,2.737,3.065,0.7,0.3,38226498
Food Prices for Nutrition 2.1,FPN 2.1,Central African Republic,2018,3.131,3.507,95.4,4.9,5094780
Food Prices for Nutrition 2.1,FPN 2.1,Central African Republic,2019,3.188,3.57,95.4,5.0,5209324
Food Prices for Nutrition 2.1,FPN 2.1,Central African Republic,2020,3.228,3.615,95.6,5.1,5343020
Food Prices for Nutrition 2.1,FPN 2.1,Central African Republic,2021,3.379,3.784,95.8,5.2,5457154
Food Prices for Nutrition 2.1,FPN 2.1,Chad,2018,2.442,2.735,80.9,12.6,15604210
Food Prices for Nutrition 2.1,FPN 2.1,Chad,2019,2.38,2.666,79.4,12.8,16126866
Food Prices for Nutrition 2.1,FPN 2.1,Chad,2020,2.524,2.827,82.4,13.7,16644701
Food Prices for Nutrition 2.1,FPN 2.1,Chad,2021,2.626,2.941,83.1,14.3,17179740
Food Prices for Nutrition 2.1,FPN 2.1,Chile,2018,2.839,3.18,4.5,0.8,18701450
Food Prices for Nutrition 2.1,FPN 2.1,Chile,2019,2.925,3.276,4.7,0.9,19039485
Food Prices for Nutrition 2.1,FPN 2.1,Chile,2020,2.99,3.349,5.9,1.1,19300315
Food Prices for Nutrition 2.1,FPN 2.1,Chile,2021,3.024,3.387,3.5,0.7,19493184
Food Prices for Nutrition 2.1,FPN 2.1,China,2018,2.348,2.63,13.6,190.8,1402760000
Food Prices for Nutrition 2.1,FPN 2.1,China,2019,2.493,2.792,12.2,171.9,1407745000
Food Prices for Nutrition 2.1,FPN 2.1,China,2020,2.663,2.983,13.4,189.2,1411100000
Food Prices for Nutrition 2.1,FPN 2.1,China,2021,2.643,2.96,9.1,128.5,1412360000
Food Prices for Nutrition 2.1,FPN 2.1,Colombia,2018,2.583,2.893,24.3,12.0,49276961
Food Prices for Nutrition 2.1,FPN 2.1,Colombia,2019,2.618,2.932,25.4,12.7,50187406
Food Prices for Nutrition 2.1,FPN 2.1,Colombia,2020,2.75,3.08,33.7,17.2,50930662
Food Prices for Nutrition 2.1,FPN 2.1,Colombia,2021,2.947,3.301,31.3,16.1,51516562
Food Prices for Nutrition 2.1,FPN 2.1,"Congo, Dem. Rep.",2018,2.304,2.58,91.1,79.3,87087355
Food Prices for Nutrition 2.1,FPN 2.1,"Congo, Dem. Rep.",2019,2.137,2.393,89.0,80.0,89906890
Food Prices for Nutrition 2.1,FPN 2.1,"Congo, Dem. Rep.",2020,2.002,2.242,87.2,81.0,92853164
Food Prices for Nutrition 2.1,FPN 2.1,"Congo, Dem. Rep.",2021,2.012,2.253,85.5,82.0,95894118
Food Prices for Nutrition 2.1,FPN 2.1,"Congo, Rep.",2018,3.022,3.385,90.0,4.9,5441062
Food Prices for Nutrition 2.1,FPN 2.1,"Congo, Rep.",2019,3.004,3.365,90.0,5.0,5570733
Food Prices for Nutrition 2.1,FPN 2.1,"Congo, Rep.",2020,3.054,3.421,90.8,5.2,5702174
Food Prices for Nutrition 2.1,FPN 2.1,"Congo, Rep.",2021,3.238,3.626,91.5,5.3,5835806
Food Prices for Nutrition 2.1,FPN 2.1,Costa Rica,2018,3.571,4.0,16.3,0.8,5040734
Food Prices for Nutrition 2.1,FPN 2.1,Costa Rica,2019,3.614,4.048,16.3,0.8,5084532
Food Prices for Nutrition 2.1,FPN 2.1,Costa Rica,2020,3.472,3.889,21.0,1.1,5123105
Food Prices for Nutrition 2.1,FPN 2.1,Costa Rica,2021,3.504,3.925,14.4,0.7,5153957
Food Prices for Nutrition 2.1,FPN 2.1,Côte d'Ivoire,2018,2.997,3.357,74.0,18.9,25493988
Food Prices for Nutrition 2.1,FPN 2.1,Côte d'Ivoire,2019,3.13,3.506,71.9,18.8,26147551
Food Prices for Nutrition 2.1,FPN 2.1,Côte d'Ivoire,2020,3.223,3.61,72.8,19.5,26811790
Food Prices for Nutrition 2.1,FPN 2.1,Côte d'Ivoire,2021,3.49,3.909,73.0,20.1,27478249
Food Prices for Nutrition 2.1,FPN 2.1,Croatia,2018,3.768,4.22,4.1,0.2,4087843
Food Prices for Nutrition 2.1,FPN 2.1,Croatia,2019,3.815,4.273,3.4,0.1,4065253
Food Prices for Nutrition 2.1,FPN 2.1,Croatia,2020,3.84,4.301,3.3,0.1,4047680
Food Prices for Nutrition 2.1,FPN 2.1,Croatia,2021,3.83,4.29,1.8,0.1,3879000
Food Prices for Nutrition 2.1,FPN 2.1,Cyprus,2018,2.571,2.88,0.1,0.0,1218831
Food Prices for Nutrition 2.1,FPN 2.1,Cyprus,2019,2.631,2.947,0.3,0.0,1228836
Food Prices for Nutrition 2.1,FPN 2.1,Cyprus,2020,2.671,2.991,0.1,0.0,1237537
Food Prices for Nutrition 2.1,FPN 2.1,Cyprus,2021,2.638,2.955,0.0,0.0,1244188
Food Prices for Nutrition 2.1,FPN 2.1,Czech Republic,2018,2.608,2.921,0.1,0.0,10629928
Food Prices for Nutrition 2.1,FPN 2.1,Czech Republic,2019,2.701,3.025,0.2,0.0,10671870
Food Prices for Nutrition 2.1,FPN 2.1,Czech Republic,2020,2.681,3.003,0.1,0.0,10697858
Food Prices for Nutrition 2.1,FPN 2.1,Czech Republic,2021,2.665,2.985,0.1,0.0,10505772
Food Prices for Nutrition 2.1,FPN 2.1,Denmark,2018,2.179,2.44,0.2,0.0,5793636
Food Prices for Nutrition 2.1,FPN 2.1,Denmark,2019,2.224,2.491,0.4,0.0,5814422
Food Prices for Nutrition 2.1,FPN 2.1,Denmark,2020,2.239,2.508,0.3,0.0,5831404
Food Prices for Nutrition 2.1,FPN 2.1,Denmark,2021,2.232,2.5,0.2,0.0,5856733
Food Prices for Nutrition 2.1,FPN 2.1,Djibouti,2018,2.559,2.866,66.4,0.7,1057198
Food Prices for Nutrition 2.1,FPN 2.1,Djibouti,2019,2.665,2.985,65.2,0.7,1073994
Food Prices for Nutrition 2.1,FPN 2.1,Djibouti,2020,2.779,3.112,66.7,0.7,1090156
Food Prices for Nutrition 2.1,FPN 2.1,Djibouti,2021,2.902,3.25,65.3,0.7,1105557
Food Prices for Nutrition 2.1,FPN 2.1,Dominican Republic,2018,3.221,3.608,21.7,2.3,10765531
Food Prices for Nutrition 2.1,FPN 2.1,Dominican Republic,2019,3.343,3.744,20.6,2.2,10881882
Food Prices for Nutrition 2.1,FPN 2.1,Dominican Republic,2020,3.468,3.884,25.0,2.7,10999664
Food Prices for Nutrition 2.1,FPN 2.1,Dominican Republic,2021,3.686,4.128,25.8,2.9,11117873
Food Prices for Nutrition 2.1,FPN 2.1,East Asia & Pacific,2018,3.374,3.779,24.1,540.5,2278505178
Food Prices for Nutrition 2.1,FPN 2.1,East Asia & Pacific,2019,3.455,3.87,22.8,513.3,2290574843
Food Prices for Nutrition 2.1,FPN 2.1,East Asia & Pacific,2020,3.593,4.024,24.2,547.1,2300278763
Food Prices for Nutrition 2.1,FPN 2.1,East Asia & Pacific,2021,3.759,4.21,21.7,493.3,2306259068
Food Prices for Nutrition 2.1,FPN 2.1,Ecuador,2018,2.514,2.816,18.3,3.1,17015672
Food Prices for Nutrition 2.1,FPN 2.1,Ecuador,2019,2.554,2.861,19.8,3.4,17343740
Food Prices for Nutrition 2.1,FPN 2.1,Ecuador,2020,2.614,2.928,25.1,4.4,17588595
Food Prices for Nutrition 2.1,FPN 2.1,Ecuador,2021,2.71,3.035,19.7,3.5,17797737
Food Prices for Nutrition 2.1,FPN 2.1,"Egypt, Arab Rep.",2018,3.131,3.507,70.0,72.7,103740765
Food Prices for Nutrition 2.1,FPN 2.1,"Egypt, Arab Rep.",2019,3.128,3.503,66.8,70.6,105618671
Food Prices for Nutrition 2.1,FPN 2.1,"Egypt, Arab Rep.",2020,3.008,3.369,62.9,67.6,107465134
Food Prices for Nutrition 2.1,FPN 2.1,"Egypt, Arab Rep.",2021,3.13,3.506,60.4,66.0,109262178
Food Prices for Nutrition 2.1,FPN 2.1,Estonia,2018,2.846,3.188,0.8,0.0,1321977
Food Prices for Nutrition 2.1,FPN 2.1,Estonia,2019,2.932,3.284,1.3,0.0,1326898
Food Prices for Nutrition 2.1,FPN 2.1,Estonia,2020,2.991,3.35,1.1,0.0,1329522
Food Prices for Nutrition 2.1,FPN 2.1,Estonia,2021,2.938,3.29,0.8,0.0,1330932
Food Prices for Nutrition 2.1,FPN 2.1,Eswatini,2018,2.99,3.349,75.8,0.9,1160428
Food Prices for Nutrition 2.1,FPN 2.1,Eswatini,2019,3.031,3.395,75.0,0.9,1169613
Food Prices for Nutrition 2.1,FPN 2.1,Eswatini,2020,3.041,3.406,75.3,0.9,1180655
Food Prices for Nutrition 2.1,FPN 2.1,Eswatini,2021,3.158,3.537,73.8,0.9,1192271
Food Prices for Nutrition 2.1,FPN 2.1,Ethiopia,2018,2.81,3.147,84.1,93.4,111129438
Food Prices for Nutrition 2.1,FPN 2.1,Ethiopia,2019,2.938,3.29,83.4,95.2,114120594
Food Prices for Nutrition 2.1,FPN 2.1,Ethiopia,2020,3.042,3.407,83.3,97.6,117190911
Food Prices for Nutrition 2.1,FPN 2.1,Ethiopia,2021,3.309,3.706,83.9,100.9,120283026
Food Prices for Nutrition 2.1,FPN 2.1,Europe & Central Asia,2018,2.694,3.017,3.3,27.2,829040196
Food Prices for Nutrition 2.1,FPN 2.1,Europe & Central Asia,2019,2.786,3.12,3.4,28.4,830965742
Food Prices for Nutrition 2.1,FPN 2.1,Europe & Central Asia,2020,2.81,3.147,3.4,28.4,832392692
Food Prices for Nutrition 2.1,FPN 2.1,Europe & Central Asia,2021,2.853,3.195,3.2,26.6,832287097
Food Prices for Nutrition 2.1,FPN 2.1,Fiji,2018,3.283,3.677,45.8,0.4,918996
Food Prices for Nutrition 2.1,FPN 2.1,Fiji,2019,3.445,3.858,52.9,0.5,918465
Food Prices for Nutrition 2.1,FPN 2.1,Fiji,2020,3.495,3.914,66.8,0.6,920422
Food Prices for Nutrition 2.1,FPN 2.1,Fiji,2021,3.891,4.358,73.1,0.7,924610
Food Prices for Nutrition 2.1,FPN 2.1,Finland,2018,2.343,2.624,0.2,0.0,5515525
Food Prices for Nutrition 2.1,FPN 2.1,Finland,2019,2.414,2.704,0.1,0.0,5521606
Food Prices for Nutrition 2.1,FPN 2.1,Finland,2020,2.439,2.732,0.1,0.0,5529543
Food Prices for Nutrition 2.1,FPN 2.1,Finland,2021,2.425,2.716,0.0,0.0,5541017
Food Prices for Nutrition 2.1,FPN 2.1,France,2018,2.696,3.019,0.1,0.1,67158348
Food Prices for Nutrition 2.1,FPN 2.1,France,2019,2.837,3.177,0.3,0.2,67388001
Food Prices for Nutrition 2.1,FPN 2.1,France,2020,2.891,3.238,0.3,0.2,67571107
Food Prices for Nutrition 2.1,FPN 2.1,France,2021,2.905,3.254,0.2,0.1,67749632
Food Prices for Nutrition 2.1,FPN 2.1,Gabon,2018,3.038,3.403,28.6,0.6,2192012
Food Prices for Nutrition 2.1,FPN 2.1,Gabon,2019,3.112,3.485,28.4,0.6,2242785
Food Prices for Nutrition 2.1,FPN 2.1,Gabon,2020,3.172,3.553,30.3,0.7,2292573
Food Prices for Nutrition 2.1,FPN 2.1,Gabon,2021,3.307,3.704,30.3,0.7,2341179
Food Prices for Nutrition 2.1,FPN 2.1,"Gambia, The",2018,2.686,3.008,70.8,1.7,2444916
Food Prices for Nutrition 2.1,FPN 2.1,"Gambia, The",2019,2.727,3.054,69.6,1.7,2508883
Food Prices for Nutrition 2.1,FPN 2.1,"Gambia, The",2020,2.777,3.11,71.8,1.8,2573995
Food Prices for Nutrition 2.1,FPN 2.1,"Gambia, The",2021,2.968,3.324,72.2,1.9,2639916
Food Prices for Nutrition 2.1,FPN 2.1,Germany,2018,2.604,2.917,0.2,0.2,82905782
Food Prices for Nutrition 2.1,FPN 2.1,Germany,2019,2.664,2.984,0.2,0.2,83092962
Food Prices for Nutrition 2.1,FPN 2.1,Germany,2020,2.713,3.038,0.2,0.2,83160871
Food Prices for Nutrition 2.1,FPN 2.1,Germany,2021,2.752,3.082,0.2,0.2,83196078
Food Prices for Nutrition 2.1,FPN 2.1,Ghana,2018,3.446,3.86,78.6,24.3,30870641
Food Prices for Nutrition 2.1,FPN 2.1,Ghana,2019,3.52,3.942,77.0,24.3,31522290
Food Prices for Nutrition 2.1,FPN 2.1,Ghana,2020,3.604,4.036,78.1,25.1,32180401
Food Prices for Nutrition 2.1,FPN 2.1,Ghana,2021,3.783,4.237,77.3,25.4,32833031
Food Prices for Nutrition 2.1,FPN 2.1,Greece,2018,2.77,3.102,2.1,0.2,10732882
Food Prices for Nutrition 2.1,FPN 2.1,Greece,2019,2.828,3.167,2.9,0.3,10721582
Food Prices for Nutrition 2.1,FPN 2.1,Greece,2020,2.804,3.14,2.7,0.3,10698599
Food Prices for Nutrition 2.1,FPN 2.1,Greece,2021,2.834,3.174,2.2,0.2,10641221
Food Prices for Nutrition 2.1,FPN 2.1,Guinea,2018,3.449,3.863,89.0,11.2,12554864
Food Prices for Nutrition 2.1,FPN 2.1,Guinea,2019,3.572,4.001,88.8,11.4,12877539
Food Prices for Nutrition 2.1,FPN 2.1,Guinea,2020,3.685,4.127,88.5,11.7,13205153
Food Prices for Nutrition 2.1,FPN 2.1,Guinea,2021,3.967,4.443,88.9,12.0,13531906
Food Prices for Nutrition 2.1,FPN 2.1,Guinea-Bissau,2018,2.905,3.254,84.9,1.6,1924955
Food Prices for Nutrition 2.1,FPN 2.1,Guinea-Bissau,2019,2.978,3.335,82.9,1.6,1970457
Food Prices for Nutrition 2.1,FPN 2.1,Guinea-Bissau,2020,3.066,3.434,83.9,1.7,2015828
Food Prices for Nutrition 2.1,FPN 2.1,Guinea-Bissau,2021,3.298,3.694,84.6,1.7,2060721
Food Prices for Nutrition 2.1,FPN 2.1,Guyana,2018,4.234,4.742,44.5,0.3,785514
Food Prices for Nutrition 2.1,FPN 2.1,Guyana,2019,4.311,4.828,42.0,0.3,798753
Food Prices for Nutrition 2.1,FPN 2.1,Guyana,2020,4.363,4.887,24.9,0.2,797202
Food Prices for Nutrition 2.1,FPN 2.1,Guyana,2021,4.569,5.117,18.5,0.1,804567
Food Prices for Nutrition 2.1,FPN 2.1,Haiti,2018,3.638,4.075,84.7,9.3,11012421
Food Prices for Nutrition 2.1,FPN 2.1,Haiti,2019,3.817,4.275,86.9,9.7,11160438
Food Prices for Nutrition 2.1,FPN 2.1,Haiti,2020,4.009,4.49,88.9,10.1,11306801
Food Prices for Nutrition 2.1,FPN 2.1,Haiti,2021,4.298,4.814,89.5,10.2,11447569
Food Prices for Nutrition 2.1,FPN 2.1,High income,2018,2.866,3.21,1.6,18.7,1201464351
Food Prices for Nutrition 2.1,FPN 2.1,High income,2019,2.941,3.294,1.5,17.0,1206619363
Food Prices for Nutrition 2.1,FPN 2.1,High income,2020,3.002,3.363,1.5,17.5,1211532185
Food Prices for Nutrition 2.1,FPN 2.1,High income,2021,3.064,3.432,1.4,15.7,1211165218
Food Prices for Nutrition 2.1,FPN 2.1,Honduras,2018,3.049,3.415,48.0,4.7,9792850
Food Prices for Nutrition 2.1,FPN 2.1,Honduras,2019,3.039,3.404,46.5,4.6,9958829
Food Prices for Nutrition 2.1,FPN 2.1,Honduras,2020,3.113,3.486,49.7,5.0,10121763
Food Prices for Nutrition 2.1,FPN 2.1,Honduras,2021,3.21,3.595,44.8,4.6,10278345
Food Prices for Nutrition 2.1,FPN 2.1,Hungary,2018,3.021,3.383,2.4,0.2,9775564
Food Prices for Nutrition 2.1,FPN 2.1,Hungary,2019,3.116,3.49,2.2,0.2,9771141
Food Prices for Nutrition 2.1,FPN 2.1,Hungary,2020,3.131,3.507,2.0,0.2,9750149
Food Prices for Nutrition 2.1,FPN 2.1,Hungary,2021,3.052,3.418,1.5,0.1,9709891
Food Prices for Nutrition 2.1,FPN 2.1,Iceland,2018,2.006,2.247,0.0,0.0,352721
Food Prices for Nutrition 2.1,FPN 2.1,Iceland,2019,2.066,2.314,0.0,0.0,360563
Food Prices for Nutrition 2.1,FPN 2.1,Iceland,2020,2.161,2.42,0.0,0.0,366463
Food Prices for Nutrition 2.1,FPN 2.1,Iceland,2021,2.157,2.416,0.0,0.0,372520
Food Prices for Nutrition 2.1,FPN 2.1,India,2018,2.527,2.83,73.2,1001.9,1369003306
Food Prices for Nutrition 2.1,FPN 2.1,India,2019,2.569,2.877,70.1,969.7,1383112050
Food Prices for Nutrition 2.1,FPN 2.1,India,2020,2.652,2.97,74.3,1037.9,1396387127
Food Prices for Nutrition 2.1,FPN 2.1,India,2021,2.738,3.066,72.0,1013.2,1407563842
Food Prices for Nutrition 2.1,FPN 2.1,Indonesia,2018,3.815,4.273,71.0,189.6,267066843
Food Prices for Nutrition 2.1,FPN 2.1,Indonesia,2019,3.811,4.268,69.5,187.4,269582878
Food Prices for Nutrition 2.1,FPN 2.1,Indonesia,2020,3.988,4.466,70.2,190.9,271857970
Food Prices for Nutrition 2.1,FPN 2.1,Indonesia,2021,4.222,4.729,70.8,193.8,273753191
Food Prices for Nutrition 2.1,FPN 2.1,"Iran, Islamic Rep.",2018,2.868,3.212,16.4,14.0,85617562
Food Prices for Nutrition 2.1,FPN 2.1,"Iran, Islamic Rep.",2019,3.252,3.642,25.0,21.7,86564202
Food Prices for Nutrition 2.1,FPN 2.1,"Iran, Islamic Rep.",2020,3.219,3.605,24.9,21.7,87290193
Food Prices for Nutrition 2.1,FPN 2.1,"Iran, Islamic Rep.",2021,3.721,4.167,28.8,25.3,87923432
Food Prices for Nutrition 2.1,FPN 2.1,Iraq,2018,3.093,3.464,16.8,6.8,40590700
Food Prices for Nutrition 2.1,FPN 2.1,Iraq,2019,3.155,3.534,15.5,6.4,41563520
Food Prices for Nutrition 2.1,FPN 2.1,Iraq,2020,3.161,3.54,19.2,8.2,42556984
Food Prices for Nutrition 2.1,FPN 2.1,Iraq,2021,3.272,3.665,18.8,8.2,43533592
Food Prices for Nutrition 2.1,FPN 2.1,Ireland,2018,2.09,2.341,0.1,0.0,4867316
Food Prices for Nutrition 2.1,FPN 2.1,Ireland,2019,2.089,2.34,0.1,0.0,4934340
Food Prices for Nutrition 2.1,FPN 2.1,Ireland,2020,1.968,2.204,0.2,0.0,4985382
Food Prices for Nutrition 2.1,FPN 2.1,Ireland,2021,1.92,2.15,0.1,0.0,5033165
Food Prices for Nutrition 2.1,FPN 2.1,Israel,2018,2.232,2.5,1.2,0.1,8882800
Food Prices for Nutrition 2.1,FPN 2.1,Israel,2019,2.216,2.482,1.2,0.1,9054000
Food Prices for Nutrition 2.1,FPN 2.1,Israel,2020,2.208,2.473,1.2,0.1,9215100
Food Prices for Nutrition 2.1,FPN 2.1,Israel,2021,2.254,2.524,1.2,0.1,9364700
Food Prices for Nutrition 2.1,FPN 2.1,Italy,2018,2.66,2.979,2.8,1.7,60421760
Food Prices for Nutrition 2.1,FPN 2.1,Italy,2019,2.787,3.121,2.1,1.2,59729081
Food Prices for Nutrition 2.1,FPN 2.1,Italy,2020,2.816,3.154,1.8,1.1,59438851
Food Prices for Nutrition 2.1,FPN 2.1,Italy,2021,2.829,3.168,1.5,0.9,59109668
Food Prices for Nutrition 2.1,FPN 2.1,Jamaica,2018,5.483,6.141,57.1,1.6,2811835
Food Prices for Nutrition 2.1,FPN 2.1,Jamaica,2019,5.713,6.398,57.9,1.6,2813773
Food Prices for Nutrition 2.1,FPN 2.1,Jamaica,2020,5.965,6.681,63.9,1.8,2820436
Food Prices for Nutrition 2.1,FPN 2.1,Jamaica,2021,6.279,7.033,62.6,1.8,2827695
Food Prices for Nutrition 2.1,FPN 2.1,Japan,2018,5.09,5.701,2.7,3.4,126811000
Food Prices for Nutrition 2.1,FPN 2.1,Japan,2019,4.969,5.565,2.5,3.1,126633000
Food Prices for Nutrition 2.1,FPN 2.1,Japan,2020,5.042,5.647,2.7,3.4,126261000
Food Prices for Nutrition 2.1,FPN 2.1,Japan,2021,5.034,5.638,2.4,3.0,125681593
Food Prices for Nutrition 2.1,FPN 2.1,Jordan,2018,3.084,3.454,14.9,1.6,10459865
Food Prices for Nutrition 2.1,FPN 2.1,Jordan,2019,3.125,3.5,14.9,1.6,10698683
Food Prices for Nutrition 2.1,FPN 2.1,Jordan,2020,3.227,3.614,16.7,1.8,10928721
Food Prices for Nutrition 2.1,FPN 2.1,Jordan,2021,3.337,3.737,16.0,1.8,11148278
Food Prices for Nutrition 2.1,FPN 2.1,Kazakhstan,2018,2.166,2.426,1.7,0.3,18276452
Food Prices for Nutrition 2.1,FPN 2.1,Kazakhstan,2019,2.265,2.537,1.6,0.3,18513673
Food Prices for Nutrition 2.1,FPN 2.1,Kazakhstan,2020,2.372,2.657,2.6,0.5,18755666
Food Prices for Nutrition 2.1,FPN 2.1,Kazakhstan,2021,2.546,2.852,2.6,0.5,19000988
Food Prices for Nutrition 2.1,FPN 2.1,Kenya,2018,2.521,2.823,80.0,40.0,49953304
Food Prices for Nutrition 2.1,FPN 2.1,Kenya,2019,2.596,2.907,81.9,41.7,50951450
Food Prices for Nutrition 2.1,FPN 2.1,Kenya,2020,2.65,2.968,85.2,44.3,51985780
Food Prices for Nutrition 2.1,FPN 2.1,Kenya,2021,2.847,3.189,86.5,45.8,53005614
Food Prices for Nutrition 2.1,FPN 2.1,"Korea, Rep.",2018,4.375,4.9,2.0,1.0,51585058
Food Prices for Nutrition 2.1,FPN 2.1,"Korea, Rep.",2019,4.313,4.831,1.7,0.9,51764822
Food Prices for Nutrition 2.1,FPN 2.1,"Korea, Rep.",2020,4.563,5.111,2.2,1.2,51836239
Food Prices for Nutrition 2.1,FPN 2.1,"Korea, Rep.",2021,4.768,5.34,2.0,1.0,51744876
Food Prices for Nutrition 2.1,FPN 2.1,Kyrgyz Republic,2018,2.617,2.931,47.2,3.0,6322800
Food Prices for Nutrition 2.1,FPN 2.1,Kyrgyz Republic,2019,2.671,2.991,45.0,2.9,6456200
Food Prices for Nutrition 2.1,FPN 2.1,Kyrgyz Republic,2020,2.839,3.18,55.3,3.6,6579900
Food Prices for Nutrition 2.1,FPN 2.1,Kyrgyz Republic,2021,3.134,3.51,56.9,3.8,6691800
Food Prices for Nutrition 2.1,FPN 2.1,Lao PDR,2018,3.427,3.838,73.6,5.2,7105006
Food Prices for Nutrition 2.1,FPN 2.1,Lao PDR,2019,3.535,3.959,72.7,5.2,7212053
